Province/State,Country/Region,Lat,Long,date,USstate,Province/State_Agg,dataIsCurrent,Confirmed,Deaths,Recovered
Hong Kong,China,22.3,114.2,2020-03-06,x,Hong Kong,False,107,2,46
Hong Kong,China,22.3,114.2,2020-03-07,x,Hong Kong,False,108,2,51
Hong Kong,China,22.3,114.2,2020-03-08,x,Hong Kong,False,114,3,58
Hong Kong,China,22.3,114.2,2020-03-09,x,Hong Kong,False,115,3,59
Hong Kong,China,22.3,114.2,2020-03-10,x,Hong Kong,False,120,3,65
Hong Kong,China,22.3,114.2,2020-03-11,x,Hong Kong,True,126,3,65
Hong Kong,China,22.3,114.2,2020-03-12,x,Hong Kong,True,129,3,67
Hong Kong,China,22.3,114.2,2020-03-13,x,Hong Kong,True,134,4,77
Hong Kong,China,22.3,114.2,2020-03-14,x,Hong Kong,True,140,4,78
Hong Kong,China,22.3,114.2,2020-03-15,x,Hong Kong,True,145,4,81
Hong Kong,China,22.3,114.2,2020-03-16,x,Hong Kong,True,155,4,84
Hong Kong,China,22.3,114.2,2020-03-17,x,Hong Kong,True,162,4,88
"Honolulu County, HI",US,21.307,-157.8584,2020-01-22,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-01-23,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-01-24,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-01-25,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-01-26,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-01-27,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-01-28,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-01-29,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-01-30,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-01-31,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-02-01,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-02-02,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-02-03,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-02-04,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-02-05,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-02-06,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-02-07,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-02-08,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-02-09,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-02-10,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-02-11,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-02-12,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-02-13,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-02-14,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-02-15,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-02-16,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-02-17,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-02-18,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-02-19,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-02-20,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-02-21,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-02-22,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-02-23,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-02-24,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-02-25,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-02-26,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-02-27,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-02-28,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-02-29,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-03-01,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-03-02,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-03-03,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-03-04,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-03-05,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-03-06,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-03-07,HI,Hawaii,True,1,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-03-08,HI,Hawaii,False,1,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-03-09,HI,Hawaii,True,1,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-03-10,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-03-11,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-03-12,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-03-13,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-03-14,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-03-15,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-03-16,HI,Hawaii,False,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,2020-03-17,HI,Hawaii,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-01-22,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-01-23,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-01-24,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-01-25,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-01-26,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-01-27,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-01-28,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-01-29,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-01-30,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-01-31,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-02-01,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-02-02,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-02-03,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-02-04,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-02-05,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-02-06,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-02-07,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-02-08,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-02-09,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-02-10,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-02-11,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-02-12,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-02-13,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-02-14,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-02-15,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-02-16,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-02-17,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-02-18,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-02-19,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-02-20,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-02-21,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-02-22,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-02-23,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-02-24,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-02-25,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-02-26,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-02-27,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-02-28,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-02-29,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-03-01,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-03-02,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-03-03,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-03-04,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-03-05,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-03-06,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-03-07,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-03-08,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-03-09,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-03-10,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-03-11,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-03-12,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-03-13,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-03-14,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-03-15,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-03-16,IN,Indiana,False,0,0,0
"Howard, IN",US,40.4483,-86.1345,2020-03-17,IN,Indiana,False,0,0,0
Hubei,China,30.9756,112.2707,2020-01-22,x,Hubei,False,444,17,28
Hubei,China,30.9756,112.2707,2020-01-23,x,Hubei,False,444,17,28
Hubei,China,30.9756,112.2707,2020-01-24,x,Hubei,False,549,24,31
Hubei,China,30.9756,112.2707,2020-01-25,x,Hubei,False,761,40,32
Hubei,China,30.9756,112.2707,2020-01-26,x,Hubei,False,1058,52,42
Hubei,China,30.9756,112.2707,2020-01-27,x,Hubei,False,1423,76,45
Hubei,China,30.9756,112.2707,2020-01-28,x,Hubei,False,3554,125,80
Hubei,China,30.9756,112.2707,2020-01-29,x,Hubei,False,3554,125,88
Hubei,China,30.9756,112.2707,2020-01-30,x,Hubei,False,4903,162,90
Hubei,China,30.9756,112.2707,2020-01-31,x,Hubei,False,5806,204,141
Hubei,China,30.9756,112.2707,2020-02-01,x,Hubei,False,7153,249,168
Hubei,China,30.9756,112.2707,2020-02-02,x,Hubei,False,11177,350,295
Hubei,China,30.9756,112.2707,2020-02-03,x,Hubei,False,13522,414,386
Hubei,China,30.9756,112.2707,2020-02-04,x,Hubei,False,16678,479,522
Hubei,China,30.9756,112.2707,2020-02-05,x,Hubei,False,19665,549,633
Hubei,China,30.9756,112.2707,2020-02-06,x,Hubei,False,22112,618,817
Hubei,China,30.9756,112.2707,2020-02-07,x,Hubei,False,24953,699,1115
Hubei,China,30.9756,112.2707,2020-02-08,x,Hubei,False,27100,780,1439
Hubei,China,30.9756,112.2707,2020-02-09,x,Hubei,False,29631,871,1795
Hubei,China,30.9756,112.2707,2020-02-10,x,Hubei,False,31728,974,2222
Hubei,China,30.9756,112.2707,2020-02-11,x,Hubei,False,33366,1068,2639
Hubei,China,30.9756,112.2707,2020-02-12,x,Hubei,False,33366,1068,2686
Hubei,China,30.9756,112.2707,2020-02-13,x,Hubei,False,48206,1310,3459
Hubei,China,30.9756,112.2707,2020-02-14,x,Hubei,False,54406,1457,4774
Hubei,China,30.9756,112.2707,2020-02-15,x,Hubei,False,56249,1596,5623
Hubei,China,30.9756,112.2707,2020-02-16,x,Hubei,False,58182,1696,6639
Hubei,China,30.9756,112.2707,2020-02-17,x,Hubei,False,59989,1789,7862
Hubei,China,30.9756,112.2707,2020-02-18,x,Hubei,False,61682,1921,9128
Hubei,China,30.9756,112.2707,2020-02-19,x,Hubei,False,62031,2029,10337
Hubei,China,30.9756,112.2707,2020-02-20,x,Hubei,False,62442,2144,11788
Hubei,China,30.9756,112.2707,2020-02-21,x,Hubei,False,62662,2144,11881
Hubei,China,30.9756,112.2707,2020-02-22,x,Hubei,False,64084,2346,15299
Hubei,China,30.9756,112.2707,2020-02-23,x,Hubei,False,64084,2346,15343
Hubei,China,30.9756,112.2707,2020-02-24,x,Hubei,False,64287,2495,16748
Hubei,China,30.9756,112.2707,2020-02-25,x,Hubei,False,64786,2563,18971
Hubei,China,30.9756,112.2707,2020-02-26,x,Hubei,False,65187,2615,20969
Hubei,China,30.9756,112.2707,2020-02-27,x,Hubei,False,65596,2641,23383
Hubei,China,30.9756,112.2707,2020-02-28,x,Hubei,False,65914,2682,26403
Hubei,China,30.9756,112.2707,2020-02-29,x,Hubei,False,66337,2727,28993
Hubei,China,30.9756,112.2707,2020-03-01,x,Hubei,False,66907,2761,31536
Hubei,China,30.9756,112.2707,2020-03-02,x,Hubei,False,67103,2803,33934
Hubei,China,30.9756,112.2707,2020-03-03,x,Hubei,False,67217,2835,36208
Hubei,China,30.9756,112.2707,2020-03-04,x,Hubei,False,67332,2871,38557
Hubei,China,30.9756,112.2707,2020-03-05,x,Hubei,False,67466,2902,40592
Hubei,China,30.9756,112.2707,2020-03-06,x,Hubei,False,67592,2931,42033
Hubei,China,30.9756,112.2707,2020-03-07,x,Hubei,False,67666,2959,43500
Hubei,China,30.9756,112.2707,2020-03-08,x,Hubei,False,67707,2986,45235
Hubei,China,30.9756,112.2707,2020-03-09,x,Hubei,False,67743,3008,46488
Hubei,China,30.9756,112.2707,2020-03-10,x,Hubei,False,67760,3024,47743
Hubei,China,30.9756,112.2707,2020-03-11,x,Hubei,True,67773,3046,49134
Hubei,China,30.9756,112.2707,2020-03-12,x,Hubei,True,67781,3056,50318
Hubei,China,30.9756,112.2707,2020-03-13,x,Hubei,True,67786,3062,51553
Hubei,China,30.9756,112.2707,2020-03-14,x,Hubei,True,67790,3075,52960
Hubei,China,30.9756,112.2707,2020-03-15,x,Hubei,True,67794,3085,54288
Hubei,China,30.9756,112.2707,2020-03-16,x,Hubei,True,67798,3099,55142
Hubei,China,30.9756,112.2707,2020-03-17,x,Hubei,True,67799,3111,56003
"Hudson County, NJ",US,40.7453,-74.0535,2020-01-22,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-01-23,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-01-24,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-01-25,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-01-26,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-01-27,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-01-28,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-01-29,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-01-30,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-01-31,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-02-01,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-02-02,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-02-03,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-02-04,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-02-05,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-02-06,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-02-07,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-02-08,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-02-09,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-02-10,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-02-11,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-02-12,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-02-13,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-02-14,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-02-15,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-02-16,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-02-17,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-02-18,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-02-19,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-02-20,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-02-21,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-02-22,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-02-23,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-02-24,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-02-25,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-02-26,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-02-27,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-02-28,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-02-29,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-03-01,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-03-02,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-03-03,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-03-04,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-03-05,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-03-06,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-03-07,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-03-08,NJ,New Jersey,True,1,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-03-09,NJ,New Jersey,False,1,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-03-10,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-03-11,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-03-12,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-03-13,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-03-14,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-03-15,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-03-16,NJ,New Jersey,False,0,0,0
"Hudson County, NJ",US,40.7453,-74.0535,2020-03-17,NJ,New Jersey,False,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-01-22,CA,California,False,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-01-23,CA,California,False,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-01-24,CA,California,False,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-01-25,CA,California,False,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-01-26,CA,California,False,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-01-27,CA,California,False,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-01-28,CA,California,False,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-01-29,CA,California,False,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-01-30,CA,California,False,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-01-31,CA,California,False,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-01,CA,California,False,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-02,CA,California,False,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-03,CA,California,False,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-04,CA,California,False,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-05,CA,California,False,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-06,CA,California,False,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-07,CA,California,False,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-08,CA,California,False,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-09,CA,California,False,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-10,CA,California,False,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-11,CA,California,False,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-12,CA,California,False,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-13,CA,California,False,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-14,CA,California,False,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-15,CA,California,False,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-16,CA,California,False,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-17,CA,California,False,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-18,CA,California,False,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-19,CA,California,False,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-20,CA,California,False,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-21,CA,California,True,1,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-22,CA,California,False,1,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-23,CA,California,False,1,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-24,CA,California,False,1,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-25,CA,California,False,1,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-26,CA,California,False,1,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-27,CA,California,False,1,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-28,CA,California,False,1,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-29,CA,California,False,1,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-03-01,CA,California,False,1,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-03-02,CA,California,False,1,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-03-03,CA,California,False,1,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-03-04,CA,California,False,1,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-03-05,CA,California,False,1,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-03-06,CA,California,False,1,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-03-07,CA,California,False,1,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-03-08,CA,California,False,1,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-03-09,CA,California,False,1,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-03-10,CA,California,False,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-03-11,CA,California,False,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-03-12,CA,California,False,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-03-13,CA,California,False,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-03-14,CA,California,False,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-03-15,CA,California,False,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-03-16,CA,California,False,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-03-17,CA,California,False,0,0,0
Hunan,China,27.6104,111.7088,2020-01-22,x,Hunan,False,4,0,0
Hunan,China,27.6104,111.7088,2020-01-23,x,Hunan,False,9,0,0
Hunan,China,27.6104,111.7088,2020-01-24,x,Hunan,False,24,0,0
Hunan,China,27.6104,111.7088,2020-01-25,x,Hunan,False,43,0,0
Hunan,China,27.6104,111.7088,2020-01-26,x,Hunan,False,69,0,0
Hunan,China,27.6104,111.7088,2020-01-27,x,Hunan,False,100,0,0
Hunan,China,27.6104,111.7088,2020-01-28,x,Hunan,False,143,0,0
Hunan,China,27.6104,111.7088,2020-01-29,x,Hunan,False,221,0,0
Hunan,China,27.6104,111.7088,2020-01-30,x,Hunan,False,277,0,2
Hunan,China,27.6104,111.7088,2020-01-31,x,Hunan,False,332,0,2
Hunan,China,27.6104,111.7088,2020-02-01,x,Hunan,False,389,0,8
Hunan,China,27.6104,111.7088,2020-02-02,x,Hunan,False,463,0,16
Hunan,China,27.6104,111.7088,2020-02-03,x,Hunan,False,521,0,22
Hunan,China,27.6104,111.7088,2020-02-04,x,Hunan,False,593,0,31
Hunan,China,27.6104,111.7088,2020-02-05,x,Hunan,False,661,0,54
Hunan,China,27.6104,111.7088,2020-02-06,x,Hunan,False,711,0,81
Hunan,China,27.6104,111.7088,2020-02-07,x,Hunan,False,772,0,112
Hunan,China,27.6104,111.7088,2020-02-08,x,Hunan,False,803,1,156
Hunan,China,27.6104,111.7088,2020-02-09,x,Hunan,False,838,1,186
Hunan,China,27.6104,111.7088,2020-02-10,x,Hunan,False,879,1,208
Hunan,China,27.6104,111.7088,2020-02-11,x,Hunan,False,912,1,247
Hunan,China,27.6104,111.7088,2020-02-12,x,Hunan,False,946,2,304
